Team,Season,GameNum,GameNumBand,HorA,URL_ID,Home.Score,Away.Score,margin,Total.Score,shark.margin,shark.home_PTS,shark.away_PTS,shark.total_PTS,shark.margin_error,shark.abs_margin_error,shark.total_error,shark.abs_total_error,shark.home_PTS_error,shark.abs_home_PTS_error,shark.away_PTS_error,shark.abs_away_PTS_error
CHI,2018,63,>40,Home,201803050CHI,89.0,105.0,-16.0,194.0,-7.0,101.25,108.25,209.5,9.0,9.0,15.5,15.5,12.25,12.25,3.25,3.25
CHI,2018,64,>40,Home,201803070CHI,119.0,110.0,9.0,229.0,3.5,107.25,103.75,211.0,-5.5,5.5,-18.0,18.0,-11.75,11.75,-6.25,6.25
CHI,2018,67,>40,Home,201803130CHI,106.0,112.0,-6.0,218.0,-7.5,108.5,116.0,224.5,-1.5,1.5,6.5,6.5,2.5,2.5,4.0,4.0
CHI,2018,69,>40,Home,201803170CHI,109.0,114.0,-5.0,223.0,-7.0,107.5,114.5,222.0,-2.0,2.0,-1.0,1.0,-1.5,1.5,0.5,0.5
CHI,2018,71,>40,Home,201803210CHI,102.0,135.0,-33.0,237.0,-9.0,103.5,112.5,216.0,24.0,24.0,-21.0,21.0,1.5,1.5,-22.5,22.5
CHI,2018,72,>40,Home,201803230CHI,105.0,118.0,-13.0,223.0,-4.5,106.25,110.75,217.0,8.5,8.5,-6.0,6.0,1.25,1.25,-7.25,7.25
CHI,2018,77,>40,Home,201804010CHI,113.0,94.0,19.0,207.0,-7.5,99.5,107.0,206.5,-26.5,26.5,-0.5,0.5,-13.5,13.5,13.0,13.0
CHI,2018,78,>40,Home,201804030CHI,120.0,114.0,6.0,234.0,-5.5,104.75,110.25,215.0,-11.5,11.5,-19.0,19.0,-15.25,15.25,-3.75,3.75
CHI,2018,80,>40,Home,201804070CHI,96.0,124.0,-28.0,220.0,-5.5,107.75,113.25,221.0,22.5,22.5,1.0,1.0,11.75,11.75,-10.75,10.75
CHI,2018,82,>40,Home,201804110CHI,87.0,119.0,-32.0,206.0,-5.0,104.0,109.0,213.0,27.0,27.0,7.0,7.0,17.0,17.0,-10.0,10.0
CHO,2018,2,<=10,Home,201710200CHO,109.0,91.0,18.0,200.0,4.5,104.75,100.25,205.0,-13.5,13.5,5.0,5.0,-4.25,4.25,9.25,9.25
CHO,2018,4,<=10,Home,201710250CHO,110.0,93.0,17.0,203.0,-2.5,104.5,107.0,211.5,-19.5,19.5,8.5,8.5,-5.5,5.5,14.0,14.0
CHO,2018,5,<=10,Home,201710270CHO,93.0,109.0,-16.0,202.0,-2.5,106.0,108.5,214.5,13.5,13.5,12.5,12.5,13.0,13.0,-0.5,0.5
CHO,2018,6,<=10,Home,201710290CHO,120.0,113.0,7.0,233.0,4.0,107.25,103.25,210.5,-3.0,3.0,-22.5,22.5,-12.75,12.75,-9.75,9.75
CHO,2018,8,<=10,Home,201711010CHO,126.0,121.0,5.0,247.0,4.0,103.5,99.5,203.0,-1.0,1.0,-44.0,44.0,-22.5,22.5,-21.5,21.5
CHO,2018,13,<=25,Home,201711150CHO,107.0,115.0,-8.0,222.0,-0.0,109.5,109.5,219.0,8.0,8.0,-3.0,3.0,2.5,2.5,-5.5,5.5
CHO,2018,15,<=25,Home,201711180CHO,102.0,87.0,15.0,189.0,5.0,109.0,104.0,213.0,-10.0,10.0,24.0,24.0,7.0,7.0,17.0,17.0
CHO,2018,16,<=25,Home,201711200CHO,118.0,102.0,16.0,220.0,2.5,106.75,104.25,211.0,-13.5,13.5,-9.0,9.0,-11.25,11.25,2.25,2.25
CHO,2018,17,<=25,Home,201711220CHO,129.0,124.0,5.0,253.0,3.0,105.5,102.5,208.0,-2.0,2.0,-45.0,45.0,-23.5,23.5,-21.5,21.5
CHO,2018,19,<=25,Home,201711250CHO,86.0,106.0,-20.0,192.0,1.5,101.5,100.0,201.5,21.5,21.5,9.5,9.5,15.5,15.5,-6.0,6.0
CHO,2018,22,<=25,Home,201712040CHO,104.0,94.0,10.0,198.0,7.5,113.0,105.5,218.5,-2.5,2.5,20.5,20.5,9.0,9.0,11.5,11.5
CHO,2018,23,<=25,Home,201712060CHO,87.0,101.0,-14.0,188.0,-3.0,106.0,109.0,215.0,11.0,11.0,27.0,27.0,19.0,19.0,8.0,8.0
CHO,2018,24,<=25,Home,201712080CHO,111.0,119.0,-8.0,230.0,9.5,106.0,96.5,202.5,17.5,17.5,-27.5,27.5,-5.0,5.0,-22.5,22.5
CHO,2018,25,<=25,Home,201712090CHO,99.0,110.0,-11.0,209.0,3.5,108.0,104.5,212.5,14.5,14.5,3.5,3.5,9.0,9.0,-5.5,5.5
CHO,2018,28,<=40,Home,201712150CHO,98.0,104.0,-6.0,202.0,5.0,104.25,99.25,203.5,11.0,11.0,1.5,1.5,6.25,6.25,-4.75,4.75
CHO,2018,29,<=40,Home,201712160CHO,91.0,93.0,-2.0,184.0,3.5,104.5,101.0,205.5,5.5,5.5,21.5,21.5,13.5,13.5,8.0,8.0
CHO,2018,30,<=40,Home,201712180CHO,109.0,91.0,18.0,200.0,8.5,107.25,98.75,206.0,-9.5,9.5,6.0,6.0,-1.75,1.75,7.75,7.75
CHO,2018,31,<=40,Home,201712200CHO,111.0,129.0,-18.0,240.0,-2.0,105.0,107.0,212.0,16.0,16.0,-28.0,28.0,-6.0,6.0,-22.0,22.0
CHO,2018,33,<=40,Home,201712230CHO,111.0,106.0,5.0,217.0,4.5,105.5,101.0,206.5,-0.5,0.5,-10.5,10.5,-5.5,5.5,-5.0,5.0
CHO,2018,34,<=40,Home,201712270CHO,91.0,102.0,-11.0,193.0,-1.0,103.0,104.0,207.0,10.0,10.0,14.0,14.0,12.0,12.0,2.0,2.0
CHO,2018,39,<=40,Home,201801100CHO,111.0,115.0,-4.0,226.0,6.5,108.25,101.75,210.0,10.5,10.5,-16.0,16.0,-2.75,2.75,-13.25,13.25
CHO,2018,40,<=40,Home,201801120CHO,99.0,88.0,11.0,187.0,4.5,105.25,100.75,206.0,-6.5,6.5,19.0,19.0,6.25,6.25,12.75,12.75
CHO,2018,41,>40,Home,201801130CHO,91.0,101.0,-10.0,192.0,-2.0,105.0,107.0,212.0,8.0,8.0,20.0,20.0,14.0,14.0,6.0,6.0
CHO,2018,43,>40,Home,201801170CHO,133.0,109.0,24.0,242.0,2.0,109.0,107.0,216.0,-22.0,22.0,-26.0,26.0,-24.0,24.0,-2.0,2.0
CHO,2018,44,>40,Home,201801200CHO,105.0,106.0,-1.0,211.0,7.0,104.0,97.0,201.0,8.0,8.0,-10.0,10.0,-1.0,1.0,-9.0,9.0
CHO,2018,45,>40,Home,201801220CHO,112.0,107.0,5.0,219.0,10.5,111.5,101.0,212.5,5.5,5.5,-6.5,6.5,-0.5,0.5,-6.0,6.0
CHO,2018,46,>40,Home,201801240CHO,96.0,101.0,-5.0,197.0,2.5,113.0,110.5,223.5,7.5,7.5,26.5,26.5,17.0,17.0,9.5,9.5
CHO,2018,47,>40,Home,201801260CHO,121.0,110.0,11.0,231.0,7.0,109.5,102.5,212.0,-4.0,4.0,-19.0,19.0,-11.5,11.5,-7.5,7.5
CHO,2018,51,>40,Home,201802020CHO,133.0,126.0,7.0,259.0,3.5,106.75,103.25,210.0,-3.5,3.5,-49.0,49.0,-26.25,26.25,-22.75,22.75
CHO,2018,56,>40,Home,201802110CHO,103.0,123.0,-20.0,226.0,-3.5,107.25,110.75,218.0,16.5,16.5,-8.0,8.0,4.25,4.25,-12.25,12.25
CHO,2018,58,>40,Home,201802220CHO,111.0,96.0,15.0,207.0,8.5,112.5,104.0,216.5,-6.5,6.5,9.5,9.5,1.5,1.5,8.0,8.0
CHO,2018,60,>40,Home,201802250CHO,114.0,98.0,16.0,212.0,4.5,108.25,103.75,212.0,-11.5,11.5,0.0,0.0,-5.75,5.75,5.75,5.75
CHO,2018,61,>40,Home,201802270CHO,118.0,103.0,15.0,221.0,11.0,114.75,103.75,218.5,-4.0,4.0,-2.5,2.5,-3.25,3.25,0.75,0.75
CHO,2018,65,>40,Home,201803060CHO,114.0,128.0,-14.0,242.0,-1.5,106.75,108.25,215.0,12.5,12.5,-27.0,27.0,-7.25,7.25,-19.75,19.75
CHO,2018,66,>40,Home,201803080CHO,111.0,125.0,-14.0,236.0,7.0,112.25,105.25,217.5,21.0,21.0,-18.5,18.5,1.25,1.25,-19.75,19.75
CHO,2018,67,>40,Home,201803100CHO,122.0,115.0,7.0,237.0,13.0,116.0,103.0,219.0,6.0,6.0,-18.0,18.0,-6.0,6.0,-12.0,12.0
CHO,2018,73,>40,Home,201803220CHO,140.0,79.0,61.0,219.0,8.0,111.5,103.5,215.0,-53.0,53.0,-4.0,4.0,-28.5,28.5,24.5,24.5
CHO,2018,75,>40,Home,201803260CHO,137.0,128.0,9.0,265.0,11.0,116.5,105.5,222.0,2.0,2.0,-43.0,43.0,-20.5,20.5,-22.5,22.5
CHO,2018,76,>40,Home,201803280CHO,105.0,118.0,-13.0,223.0,2.0,113.25,111.25,224.5,15.0,15.0,1.5,1.5,8.25,8.25,-6.75,6.75
CHO,2018,78,>40,Home,201804010CHO,102.0,119.0,-17.0,221.0,-2.5,109.75,112.25,222.0,14.5,14.5,1.0,1.0,7.75,7.75,-6.75,6.75
CHO,2018,81,>40,Home,201804080CHO,117.0,123.0,-6.0,240.0,-1.0,106.75,107.75,214.5,5.0,5.0,-25.5,25.5,-10.25,10.25,-15.25,15.25
CLE,2018,1,<=10,Home,201710170CLE,102.0,99.0,3.0,201.0,4.5,110.25,105.75,216.0,1.5,1.5,15.0,15.0,8.25,8.25,6.75,6.75
CLE,2018,3,<=10,Home,201710210CLE,93.0,114.0,-21.0,207.0,11.5,113.75,102.25,216.0,32.5,32.5,9.0,9.0,20.75,20.75,-11.75,11.75
CLE,2018,4,<=10,Home,201710240CLE,119.0,112.0,7.0,231.0,15.5,110.5,95.0,205.5,8.5,8.5,-25.5,25.5,-8.5,8.5,-17.0,17.0
CLE,2018,7,<=10,Home,201710290CLE,95.0,114.0,-19.0,209.0,10.5,111.5,101.0,212.5,29.5,29.5,3.5,3.5,16.5,16.5,-13.0,13.0
CLE,2018,8,<=10,Home,201711010CLE,107.0,124.0,-17.0,231.0,10.0,113.75,103.75,217.5,27.0,27.0,-13.5,13.5,6.75,6.75,-20.25,20.25
CLE,2018,10,<=10,Home,201711050CLE,115.0,117.0,-2.0,232.0,11.5,116.0,104.5,220.5,13.5,13.5,-11.5,11.5,1.0,1.0,-12.5,12.5
CLE,2018,11,<=25,Home,201711070CLE,124.0,119.0,5.0,243.0,5.0,113.25,108.25,221.5,0.0,0.0,-21.5,21.5,-10.75,10.75,-10.75,10.75
CLE,2018,16,<=25,Home,201711170CLE,118.0,113.0,5.0,231.0,6.5,115.0,108.5,223.5,1.5,1.5,-7.5,7.5,-3.0,3.0,-4.5,4.5
CLE,2018,18,<=25,Home,201711220CLE,119.0,109.0,10.0,228.0,11.5,119.75,108.25,228.0,1.5,1.5,0.0,0.0,0.75,0.75,-0.75,0.75
CLE,2018,19,<=25,Home,201711240CLE,100.0,99.0,1.0,199.0,5.0,111.25,106.25,217.5,4.0,4.0,18.5,18.5,11.25,11.25,7.25,7.25
CLE,2018,21,<=25,Home,201711280CLE,108.0,97.0,11.0,205.0,4.0,107.0,103.0,210.0,-7.0,7.0,5.0,5.0,-1.0,1.0,6.0,6.0
CLE,2018,23,<=25,Home,201712020CLE,116.0,111.0,5.0,227.0,11.5,108.5,97.0,205.5,6.5,6.5,-21.5,21.5,-7.5,7.5,-14.0,14.0
CLE,2018,25,<=25,Home,201712060CLE,101.0,95.0,6.0,196.0,12.5,111.25,98.75,210.0,6.5,6.5,14.0,14.0,10.25,10.25,3.75,3.75
CLE,2018,27,<=40,Home,201712090CLE,105.0,98.0,7.0,203.0,5.5,113.0,107.5,220.5,-1.5,1.5,17.5,17.5,8.0,8.0,9.5,9.5
CLE,2018,28,<=40,Home,201712120CLE,123.0,114.0,9.0,237.0,12.0,113.5,101.5,215.0,3.0,3.0,-22.0,22.0,-9.5,9.5,-12.5,12.5
CLE,2018,29,<=40,Home,201712140CLE,121.0,112.0,9.0,233.0,10.0,115.25,105.25,220.5,1.0,1.0,-12.5,12.5,-5.75,5.75,-6.75,6.75
CLE,2018,30,<=40,Home,201712160CLE,109.0,100.0,9.0,209.0,9.5,110.75,101.25,212.0,0.5,0.5,3.0,3.0,1.75,1.75,1.25,1.25
CLE,2018,33,<=40,Home,201712210CLE,115.0,112.0,3.0,227.0,10.0,113.0,103.0,216.0,7.0,7.0,-11.0,11.0,-2.0,2.0,-9.0,9.0
CLE,2018,37,<=40,Home,201801020CLE,127.0,110.0,17.0,237.0,8.5,112.5,104.0,216.5,-8.5,8.5,-20.5,20.5,-14.5,14.5,-6.0,6.0
CLE,2018,43,>40,Home,201801150CLE,108.0,118.0,-10.0,226.0,-5.5,114.0,119.5,233.5,4.5,4.5,7.5,7.5,6.0,6.0,1.5,1.5
CLE,2018,44,>40,Home,201801180CLE,104.0,103.0,1.0,207.0,11.5,119.5,108.0,227.5,10.5,10.5,20.5,20.5,15.5,15.5,5.0,5.0
CLE,2018,45,>40,Home,201801200CLE,124.0,148.0,-24.0,272.0,2.5,111.0,108.5,219.5,26.5,26.5,-52.5,52.5,-13.0,13.0,-39.5,39.5
CLE,2018,47,>40,Home,201801260CLE,115.0,108.0,7.0,223.0,6.0,114.5,108.5,223.0,-1.0,1.0,0.0,0.0,-0.5,0.5,0.5,0.5
CLE,2018,48,>40,Home,201801280CLE,121.0,104.0,17.0,225.0,7.5,113.25,105.75,219.0,-9.5,9.5,-6.0,6.0,-7.75,7.75,1.75,1.75
CLE,2018,50,>40,Home,201801310CLE,91.0,89.0,2.0,180.0,2.5,110.0,107.5,217.5,0.5,0.5,37.5,37.5,19.0,19.0,18.5,18.5
CLE,2018,51,>40,Home,201802030CLE,88.0,120.0,-32.0,208.0,-4.0,114.0,118.0,232.0,28.0,28.0,24.0,24.0,26.0,26.0,-2.0,2.0
CLE,2018,53,>40,Home,201802070CLE,140.0,138.0,2.0,278.0,-3.5,111.0,114.5,225.5,-5.5,5.5,-52.5,52.5,-29.0,29.0,-23.5,23.5
CLE,2018,57,>40,Home,201802220CLE,103.0,110.0,-7.0,213.0,6.5,114.0,107.5,221.5,13.5,13.5,8.5,8.5,11.0,11.0,-2.5,2.5
CLE,2018,59,>40,Home,201802250CLE,94.0,110.0,-16.0,204.0,4.5,108.75,104.25,213.0,20.5,20.5,9.0,9.0,14.75,14.75,-5.75,5.75
CLE,2018,60,>40,Home,201802270CLE,129.0,123.0,6.0,252.0,10.5,116.25,105.75,222.0,4.5,4.5,-30.0,30.0,-12.75,12.75,-17.25,17.25
CLE,2018,61,>40,Home,201803010CLE,97.0,108.0,-11.0,205.0,3.0,112.5,109.5,222.0,14.0,14.0,17.0,17.0,15.5,15.5,1.5,1.5
CLE,2018,62,>40,Home,201803030CLE,117.0,126.0,-9.0,243.0,4.5,116.5,112.0,228.5,13.5,13.5,-14.5,14.5,-0.5,0.5,-14.0,14.0
CLE,2018,63,>40,Home,201803050CLE,112.0,90.0,22.0,202.0,6.0,113.25,107.25,220.5,-16.0,16.0,18.5,18.5,1.25,1.25,17.25,17.25
CLE,2018,70,>40,Home,201803190CLE,124.0,117.0,7.0,241.0,2.5,114.25,111.75,226.0,-4.5,4.5,-15.0,15.0,-9.75,9.75,-5.25,5.25
CLE,2018,71,>40,Home,201803210CLE,132.0,129.0,3.0,261.0,-2.0,111.5,113.5,225.0,-5.0,5.0,-36.0,36.0,-20.5,20.5,-15.5,15.5
CLE,2018,72,>40,Home,201803230CLE,120.0,95.0,25.0,215.0,15.0,121.5,106.5,228.0,-10.0,10.0,13.0,13.0,1.5,1.5,11.5,11.5
CLE,2018,76,>40,Home,201803300CLE,107.0,102.0,5.0,209.0,4.5,117.75,113.25,231.0,-0.5,0.5,22.0,22.0,10.75,10.75,11.25,11.25
CLE,2018,77,>40,Home,201804010CLE,98.0,87.0,11.0,185.0,10.5,111.75,101.25,213.0,-0.5,0.5,28.0,28.0,13.75,13.75,14.25,14.25
CLE,2018,78,>40,Home,201804030CLE,112.0,106.0,6.0,218.0,1.5,112.25,110.75,223.0,-4.5,4.5,5.0,5.0,0.25,0.25,4.75,4.75
CLE,2018,79,>40,Home,201804050CLE,119.0,115.0,4.0,234.0,5.5,112.75,107.25,220.0,1.5,1.5,-14.0,14.0,-6.25,6.25,-7.75,7.75
CLE,2018,82,>40,Home,201804110CLE,98.0,110.0,-12.0,208.0,8.5,111.25,102.75,214.0,20.5,20.5,6.0,6.0,13.25,13.25,-7.25,7.25
DAL,2018,1,<=10,Home,201710180DAL,111.0,117.0,-6.0,228.0,5.5,102.25,96.75,199.0,11.5,11.5,-29.0,29.0,-8.75,8.75,-20.25,20.25
DAL,2018,2,<=10,Home,201710200DAL,88.0,93.0,-5.0,181.0,6.0,104.0,98.0,202.0,11.0,11.0,21.0,21.0,16.0,16.0,5.0,5.0
DAL,2018,4,<=10,Home,201710230DAL,103.0,133.0,-30.0,236.0,-13.5,101.5,115.0,216.5,16.5,16.5,-19.5,19.5,-1.5,1.5,-18.0,18.0
DAL,2018,5,<=10,Home,201710250DAL,103.0,94.0,9.0,197.0,-3.5,97.0,100.5,197.5,-12.5,12.5,0.5,0.5,-6.0,6.0,6.5,6.5
DAL,2018,7,<=10,Home,201710280DAL,110.0,112.0,-2.0,222.0,-1.0,102.0,103.0,205.0,1.0,1.0,-17.0,17.0,-8.0,8.0,-9.0,9.0
DAL,2018,10,<=10,Home,201711030DAL,94.0,99.0,-5.0,193.0,-4.5,103.5,108.0,211.5,0.5,0.5,18.5,18.5,9.5,9.5,9.0,9.0
DAL,2018,13,<=25,Home,201711110DAL,104.0,111.0,-7.0,215.0,-6.0,103.75,109.75,213.5,1.0,1.0,-1.5,1.5,-0.25,0.25,-1.25,1.25
DAL,2018,15,<=25,Home,201711140DAL,91.0,97.0,-6.0,188.0,-6.5,96.75,103.25,200.0,-0.5,0.5,12.0,12.0,5.75,5.75,6.25,6.25
DAL,2018,16,<=25,Home,201711170DAL,87.0,111.0,-24.0,198.0,-6.0,102.75,108.75,211.5,18.0,18.0,13.5,13.5,15.75,15.75,-2.25,2.25
DAL,2018,17,<=25,Home,201711180DAL,111.0,79.0,32.0,190.0,-6.0,98.75,104.75,203.5,-38.0,38.0,13.5,13.5,-12.25,12.25,25.75,25.75
DAL,2018,18,<=25,Home,201711200DAL,102.0,110.0,-8.0,212.0,-6.5,97.0,103.5,200.5,1.5,1.5,-11.5,11.5,-5.0,5.0,-6.5,6.5
DAL,2018,20,<=25,Home,201711250DAL,97.0,81.0,16.0,178.0,-6.0,99.25,105.25,204.5,-22.0,22.0,26.5,26.5,2.25,2.25,24.25,24.25
DAL,2018,22,<=25,Home,201711290DAL,104.0,109.0,-5.0,213.0,5.5,108.25,102.75,211.0,10.5,10.5,-2.0,2.0,4.25,4.25,-6.25,6.25
DAL,2018,23,<=25,Home,201712020DAL,108.0,82.0,26.0,190.0,4.5,106.75,102.25,209.0,-21.5,21.5,19.0,19.0,-1.25,1.25,20.25,20.25
DAL,2018,24,<=25,Home,201712040DAL,122.0,105.0,17.0,227.0,2.0,105.5,103.5,209.0,-15.0,15.0,-18.0,18.0,-16.5,16.5,-1.5,1.5
DAL,2018,28,<=40,Home,201712120DAL,95.0,89.0,6.0,184.0,-6.0,97.0,103.0,200.0,-12.0,12.0,16.0,16.0,2.0,2.0,14.0,14.0
DAL,2018,31,<=40,Home,201712180DAL,91.0,97.0,-6.0,188.0,7.5,108.25,100.75,209.0,13.5,13.5,21.0,21.0,17.25,17.25,3.75,3.75
DAL,2018,32,<=40,Home,201712200DAL,110.0,93.0,17.0,203.0,1.0,99.25,98.25,197.5,-16.0,16.0,-5.5,5.5,-10.75,10.75,5.25,5.25
DAL,2018,35,<=40,Home,201712260DAL,98.0,93.0,5.0,191.0,-6.0,101.75,107.75,209.5,-11.0,11.0,18.5,18.5,3.75,3.75,14.75,14.75
DAL,2018,39,<=40,Home,201801030DAL,122.0,125.0,-3.0,247.0,-8.0,106.5,114.5,221.0,-5.0,5.0,-26.0,26.0,-15.5,15.5,-10.5,10.5
DAL,2018,40,<=40,Home,201801050DAL,124.0,127.0,-3.0,251.0,4.0,107.25,103.25,210.5,7.0,7.0,-40.5,40.5,-16.75,16.75,-23.75,23.75
DAL,2018,41,>40,Home,201801070DAL,96.0,100.0,-4.0,196.0,5.0,104.5,99.5,204.0,9.0,9.0,8.0,8.0,8.5,8.5,-0.5,0.5
DAL,2018,42,>40,Home,201801090DAL,114.0,99.0,15.0,213.0,7.0,111.25,104.25,215.5,-8.0,8.0,2.5,2.5,-2.75,2.75,5.25,5.25
DAL,2018,44,>40,Home,201801130DAL,101.0,107.0,-6.0,208.0,4.5,109.0,104.5,213.5,10.5,10.5,5.5,5.5,8.0,8.0,-2.5,2.5
DAL,2018,47,>40,Home,201801220DAL,98.0,75.0,23.0,173.0,-2.5,104.5,107.0,211.5,-25.5,25.5,38.5,38.5,6.5,6.5,32.0,32.0
DAL,2018,48,>40,Home,201801240DAL,97.0,104.0,-7.0,201.0,-6.5,105.0,111.5,216.5,0.5,0.5,15.5,15.5,8.0,8.0,7.5,7.5
DAL,2018,49,>40,Home,201801260DAL,93.0,107.0,-14.0,200.0,-1.5,103.25,104.75,208.0,12.5,12.5,8.0,8.0,10.25,10.25,-2.25,2.25
DAL,2018,51,>40,Home,201801290DAL,88.0,95.0,-7.0,183.0,-2.0,97.0,99.0,196.0,5.0,5.0,13.0,13.0,9.0,9.0,4.0,4.0
DAL,2018,56,>40,Home,201802100DAL,130.0,123.0,7.0,253.0,3.0,108.25,105.25,213.5,-4.0,4.0,-39.5,39.5,-21.75,21.75,-17.75,17.75
DAL,2018,58,>40,Home,201802130DAL,109.0,114.0,-5.0,223.0,7.0,106.5,99.5,206.0,12.0,12.0,-17.0,17.0,-2.5,2.5,-14.5,14.5
DAL,2018,61,>40,Home,201802260DAL,109.0,103.0,6.0,212.0,-3.0,104.0,107.0,211.0,-9.0,9.0,-1.0,1.0,-5.0,5.0,4.0,4.0
DAL,2018,62,>40,Home,201802280DAL,110.0,111.0,-1.0,221.0,-5.0,102.0,107.0,209.0,-4.0,4.0,-12.0,12.0,-8.0,8.0,-4.0,4.0
DAL,2018,64,>40,Home,201803040DAL,109.0,126.0,-17.0,235.0,-3.5,109.5,113.0,222.5,13.5,13.5,-12.5,12.5,0.5,0.5,-13.0,13.0
DAL,2018,65,>40,Home,201803060DAL,118.0,107.0,11.0,225.0,-6.5,105.0,111.5,216.5,-17.5,17.5,-8.5,8.5,-13.0,13.0,4.5,4.5
DAL,2018,66,>40,Home,201803100DAL,114.0,80.0,34.0,194.0,9.5,109.0,99.5,208.5,-24.5,24.5,14.5,14.5,-5.0,5.0,19.5,19.5
DAL,2018,67,>40,Home,201803110DAL,82.0,105.0,-23.0,187.0,-10.5,100.5,111.0,211.5,12.5,12.5,24.5,24.5,18.5,18.5,6.0,6.0
DAL,2018,72,>40,Home,201803220DAL,112.0,119.0,-7.0,231.0,-8.5,95.25,103.75,199.0,-1.5,1.5,-32.0,32.0,-16.75,16.75,-15.25,15.25
DAL,2018,73,>40,Home,201803240DAL,98.0,102.0,-4.0,200.0,-2.5,106.25,108.75,215.0,1.5,1.5,15.0,15.0,8.25,8.25,6.75,6.75
DAL,2018,76,>40,Home,201803300DAL,92.0,93.0,-1.0,185.0,-6.0,105.5,111.5,217.0,-5.0,5.0,32.0,32.0,13.5,13.5,18.5,18.5
DAL,2018,78,>40,Home,201804030DAL,115.0,109.0,6.0,224.0,-7.0,100.25,107.25,207.5,-13.0,13.0,-16.5,16.5,-14.75,14.75,-1.75,1.75
DAL,2018,82,>40,Home,201804100DAL,97.0,124.0,-27.0,221.0,2.5,104.75,102.25,207.0,29.5,29.5,-14.0,14.0,7.75,7.75,-21.75,21.75
DEN,2018,2,<=10,Home,201710210DEN,96.0,79.0,17.0,175.0,12.5,112.5,100.0,212.5,-4.5,4.5,37.5,37.5,16.5,16.5,21.0,21.0
DEN,2018,3,<=10,Home,201710230DEN,104.0,109.0,-5.0,213.0,5.0,114.75,109.75,224.5,10.0,10.0,11.5,11.5,10.75,10.75,0.75,0.75
DEN,2018,8,<=10,Home,201711010DEN,129.0,111.0,18.0,240.0,1.5,109.25,107.75,217.0,-16.5,16.5,-23.0,23.0,-19.75,19.75,-3.25,3.25
DEN,2018,9,<=10,Home,201711030DEN,95.0,94.0,1.0,189.0,5.5,110.75,105.25,216.0,4.5,4.5,27.0,27.0,15.75,15.75,11.25,11.25
DEN,2018,10,<=10,Home,201711040DEN,108.0,127.0,-19.0,235.0,-9.0,110.75,119.75,230.5,10.0,10.0,-4.5,4.5,2.75,2.75,-7.25,7.25
DEN,2018,11,<=25,Home,201711070DEN,112.0,104.0,8.0,216.0,12.0,121.25,109.25,230.5,4.0,4.0,14.5,14.5,9.25,9.25,5.25,5.25
DEN,2018,12,<=25,Home,201711090DEN,102.0,94.0,8.0,196.0,-1.5,107.0,108.5,215.5,-9.5,9.5,19.5,19.5,5.0,5.0,14.5,14.5
DEN,2018,13,<=25,Home,201711110DEN,125.0,107.0,18.0,232.0,9.0,112.75,103.75,216.5,-9.0,9.0,-15.5,15.5,-12.25,12.25,-3.25,3.25
DEN,2018,15,<=25,Home,201711170DEN,146.0,114.0,32.0,260.0,5.0,113.25,108.25,221.5,-27.0,27.0,-38.5,38.5,-32.75,32.75,-5.75,5.75
DEN,2018,19,<=25,Home,201711240DEN,104.0,92.0,12.0,196.0,6.0,108.5,102.5,211.0,-6.0,6.0,15.0,15.0,4.5,4.5,10.5,10.5
DEN,2018,21,<=25,Home,201711300DEN,111.0,110.0,1.0,221.0,10.5,109.75,99.25,209.0,9.5,9.5,-12.0,12.0,-1.25,1.25,-10.75,10.75
DEN,2018,22,<=25,Home,201712020DEN,115.0,100.0,15.0,215.0,3.5,112.75,109.25,222.0,-11.5,11.5,7.0,7.0,-2.25,2.25,9.25,9.25
DEN,2018,29,<=40,Home,201712150DEN,117.0,111.0,6.0,228.0,1.5,111.5,110.0,221.5,-4.5,4.5,-6.5,6.5,-5.5,5.5,-1.0,1.0
DEN,2018,31,<=40,Home,201712200DEN,104.0,112.0,-8.0,216.0,1.0,107.75,106.75,214.5,9.0,9.0,-1.5,1.5,3.75,3.75,-5.25,5.25
DEN,2018,34,<=40,Home,201712260DEN,107.0,83.0,24.0,190.0,6.0,105.75,99.75,205.5,-18.0,18.0,15.5,15.5,-1.25,1.25,16.75,16.75
DEN,2018,36,<=40,Home,201712300DEN,102.0,107.0,-5.0,209.0,7.0,110.5,103.5,214.0,12.0,12.0,5.0,5.0,8.5,8.5,-3.5,3.5
DEN,2018,37,<=40,Home,201801030DEN,134.0,111.0,23.0,245.0,12.0,115.75,103.75,219.5,-11.0,11.0,-25.5,25.5,-18.25,18.25,-7.25,7.25
DEN,2018,38,<=40,Home,201801050DEN,99.0,91.0,8.0,190.0,6.5,107.5,101.0,208.5,-1.5,1.5,18.5,18.5,8.5,8.5,10.0,10.0
DEN,2018,41,>40,Home,201801100DEN,97.0,110.0,-13.0,207.0,9.0,112.25,103.25,215.5,22.0,22.0,8.5,8.5,15.25,15.25,-6.75,6.75
DEN,2018,42,>40,Home,201801120DEN,87.0,78.0,9.0,165.0,6.5,105.0,98.5,203.5,-2.5,2.5,38.5,38.5,18.0,18.0,20.5,20.5
DEN,2018,44,>40,Home,201801160DEN,105.0,102.0,3.0,207.0,6.5,108.25,101.75,210.0,3.5,3.5,3.0,3.0,3.25,3.25,-0.25,0.25
