Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total,Team,Season,GameNum,GameNumBand,HorA
"Feb 25, 2020",vs Charlotte,REG,W,119-80,W,-11.5,U,208.5,IND,2020,58,>40,Home
"Feb 27, 2020",vs Portland,REG,W,106-100,L,-10.0,U,218.0,IND,2020,59,>40,Home
"Mar 10, 2020",vs Boston,REG,L,114-111,P,3.0,O,214.5,IND,2020,65,>40,Home
"Aug 1, 2020",vs Philadelphia,REG,W,127-121,W,5.5,O,220.0,IND,2020,66,>40,Home
"Aug 4, 2020",vs Orlando,REG,W,120-109,W,1.5,O,224.0,IND,2020,68,>40,Home
"Aug 8, 2020",vs LA Lakers,REG,W,116-111,W,5.5,O,218.5,IND,2020,70,>40,Home
"Aug 14, 2020",vs Miami,REG,W,109-92,W,1.5,U,221.0,IND,2020,73,>40,Home
"Aug 18, 2020",vs Miami,PST,L,113-101,L,4.0,U,216.0,IND,2020,74,>40,Home
"Aug 20, 2020",vs Miami,PST,L,109-100,L,4.0,U,216.5,IND,2020,75,>40,Home
"Oct 22, 2019",vs LA Lakers,REG,W,112-102,W,3.5,U,224.0,LAC,2020,1,<=10,Home
"Oct 28, 2019",vs Charlotte,REG,W,111-96,L,-15.5,U,228.0,LAC,2020,4,<=10,Home
"Oct 31, 2019",vs San Antonio,REG,W,103-97,W,-5.0,U,229.0,LAC,2020,6,<=10,Home
"Nov 3, 2019",vs Utah,REG,W,105-94,W,-4.5,U,213.5,LAC,2020,7,<=10,Home
"Nov 6, 2019",vs Milwaukee,REG,L,129-124,W,6.5,O,228.0,LAC,2020,8,<=10,Home
"Nov 7, 2019",vs Portland,REG,W,107-101,W,-5.5,U,231.0,LAC,2020,9,<=10,Home
"Nov 11, 2019",vs Toronto,REG,W,98-88,W,-9.5,U,221.5,LAC,2020,10,<=10,Home
"Nov 16, 2019",vs Atlanta,REG,W,150-101,W,-9.0,O,224.0,LAC,2020,13,<=25,Home
"Nov 18, 2019",vs Oklahoma City,REG,W,90-88,L,-7.5,U,221.5,LAC,2020,14,<=25,Home
"Nov 20, 2019",vs Boston,REG,W,107-104,L,-7.5,U,217.0,LAC,2020,15,<=25,Home
"Nov 22, 2019",vs Houston,REG,W,122-119,L,-5.5,O,226.5,LAC,2020,16,<=25,Home
"Nov 24, 2019",vs New Orleans,REG,W,134-109,W,-13.0,O,232.5,LAC,2020,17,<=25,Home
"Dec 1, 2019",vs Washington,REG,W,150-125,W,-12.5,O,240.0,LAC,2020,21,<=25,Home
"Dec 3, 2019",vs Portland,REG,W,117-97,W,-9.0,U,232.5,LAC,2020,22,<=25,Home
"Dec 17, 2019",vs Phoenix,REG,W,120-99,W,-14.0,U,225.0,LAC,2020,29,<=40,Home
"Dec 19, 2019",vs Houston,REG,L,122-117,L,-5.0,O,235.5,LAC,2020,30,<=40,Home
"Dec 28, 2019",vs Utah,REG,L,120-107,L,-7.5,O,221.5,LAC,2020,34,<=40,Home
"Jan 2, 2020",vs Detroit,REG,W,126-112,W,-12.5,O,223.5,LAC,2020,36,<=40,Home
"Jan 4, 2020",vs Memphis,REG,L,140-114,L,-10.0,O,231.5,LAC,2020,37,<=40,Home
"Jan 5, 2020",vs New York,REG,W,135-132,L,-9.5,O,221.0,LAC,2020,38,<=40,Home
"Jan 10, 2020",vs Golden State,REG,W,109-100,L,-14.5,U,218.0,LAC,2020,39,<=40,Home
"Jan 14, 2020",vs Cleveland,REG,W,128-103,W,-16.0,O,224.5,LAC,2020,41,>40,Home
"Jan 16, 2020",vs Orlando,REG,W,122-95,W,-10.0,P,217.0,LAC,2020,42,>40,Home
"Jan 30, 2020",vs Sacramento,REG,L,124-103,L,-14.0,O,224.0,LAC,2020,48,>40,Home
"Feb 1, 2020",vs Minnesota,REG,W,118-106,W,-10.5,U,230.5,LAC,2020,49,>40,Home
"Feb 3, 2020",vs San Antonio,REG,W,108-105,L,-9.0,U,229.5,LAC,2020,50,>40,Home
"Feb 5, 2020",vs Miami,REG,W,128-111,W,-6.5,O,224.5,LAC,2020,51,>40,Home
"Feb 22, 2020",vs Sacramento,REG,L,112-103,L,-9.0,U,232.0,LAC,2020,56,>40,Home
"Feb 24, 2020",vs Memphis,REG,W,124-97,W,-11.0,U,235.0,LAC,2020,57,>40,Home
"Feb 28, 2020",vs Denver,REG,W,132-103,W,-7.0,O,220.5,LAC,2020,59,>40,Home
"Mar 1, 2020",vs Philadelphia,REG,W,136-130,L,-14.0,O,219.0,LAC,2020,60,>40,Home
"Mar 8, 2020",vs LA Lakers,REG,L,112-103,L,-2.5,U,226.5,LAC,2020,63,>40,Home
"Aug 1, 2020",vs New Orleans,REG,W,126-103,W,-5.0,U,232.5,LAC,2020,66,>40,Home
"Aug 4, 2020",vs Phoenix,REG,L,117-115,L,-8.5,O,230.0,LAC,2020,67,>40,Home
"Aug 9, 2020",vs Brooklyn,REG,L,129-120,L,-9.5,O,230.5,LAC,2020,70,>40,Home
"Aug 14, 2020",vs Oklahoma City,REG,W,107-103,W,-3.5,U,225.0,LAC,2020,72,>40,Home
"Aug 17, 2020",vs Dallas,PST,W,118-110,W,-6.5,U,230.5,LAC,2020,73,>40,Home
"Aug 19, 2020",vs Dallas,PST,L,127-114,L,-5.0,O,231.5,LAC,2020,74,>40,Home
"Aug 25, 2020",vs Dallas,PST,W,154-111,W,-8.5,O,236.0,LAC,2020,77,>40,Home
"Sep 3, 2020",vs Denver,PST,W,120-97,W,-9.5,U,223.5,LAC,2020,79,>40,Home
"Sep 5, 2020",vs Denver,PST,L,110-101,L,-9.0,U,224.0,LAC,2020,80,>40,Home
"Sep 11, 2020",vs Denver,PST,L,111-105,L,-8.5,P,216.0,LAC,2020,83,>40,Home
"Sep 15, 2020",vs Denver,PST,L,104-89,L,-7.5,U,207.5,LAC,2020,85,>40,Home
"Oct 25, 2019",vs Utah,REG,W,95-86,W,-3.5,U,216.0,LAL,2020,2,<=10,Home
"Oct 27, 2019",vs Charlotte,REG,W,120-101,W,-13.5,O,217.0,LAL,2020,3,<=10,Home
"Oct 29, 2019",vs Memphis,REG,W,120-91,W,-11.5,U,215.0,LAL,2020,4,<=10,Home
"Nov 8, 2019",vs Miami,REG,W,95-80,W,-8.5,U,218.5,LAL,2020,8,<=10,Home
"Nov 10, 2019",vs Toronto,REG,L,113-104,L,-10.5,O,210.5,LAL,2020,9,<=10,Home
"Nov 13, 2019",vs Golden State,REG,W,120-94,W,-8.5,U,219.0,LAL,2020,11,<=25,Home
"Nov 15, 2019",vs Sacramento,REG,W,99-97,L,-10.5,U,214.0,LAL,2020,12,<=25,Home
"Nov 17, 2019",vs Atlanta,REG,W,122-101,W,-14.5,O,220.5,LAL,2020,13,<=25,Home
"Nov 19, 2019",vs Oklahoma City,REG,W,112-107,L,-11.0,O,209.5,LAL,2020,14,<=25,Home
"Nov 29, 2019",vs Washington,REG,W,125-103,W,-11.5,U,235.5,LAL,2020,19,<=25,Home
"Dec 1, 2019",vs Dallas,REG,L,114-100,L,-6.5,U,222.5,LAL,2020,20,<=25,Home
"Dec 8, 2019",vs Minnesota,REG,W,142-125,W,-9.5,O,227.0,LAL,2020,24,<=25,Home
"Dec 22, 2019",vs Denver,REG,L,128-104,L,-2.5,O,208.5,LAL,2020,30,<=40,Home
"Dec 25, 2019",vs LA Clippers,REG,L,111-106,L,-2.5,U,223.5,LAL,2020,31,<=40,Home
"Dec 29, 2019",vs Dallas,REG,W,108-95,W,-5.0,U,224.5,LAL,2020,33,<=40,Home
"Jan 1, 2020",vs Phoenix,REG,W,117-107,L,-11.0,U,225.5,LAL,2020,34,<=40,Home
"Jan 3, 2020",vs New Orleans,REG,W,123-113,P,-10.0,O,225.5,LAL,2020,35,<=40,Home
"Jan 5, 2020",vs Detroit,REG,W,106-99,L,-14.5,U,220.0,LAL,2020,36,<=40,Home
"Jan 7, 2020",vs New York,REG,W,117-87,W,-13.0,U,222.5,LAL,2020,37,<=40,Home
"Jan 13, 2020",vs Cleveland,REG,W,128-99,W,-14.0,O,222.0,LAL,2020,40,<=40,Home
"Jan 15, 2020",vs Orlando,REG,L,119-118,L,-10.5,O,209.5,LAL,2020,41,>40,Home
"Jan 31, 2020",vs Portland,REG,L,127-119,L,-13.0,O,232.0,LAL,2020,47,>40,Home
"Feb 4, 2020",vs San Antonio,REG,W,129-102,W,-10.5,O,226.5,LAL,2020,49,>40,Home
"Feb 6, 2020",vs Houston,REG,L,121-111,L,-6.0,U,239.5,LAL,2020,50,>40,Home
"Feb 10, 2020",vs Phoenix,REG,W,125-100,W,-13.0,U,230.5,LAL,2020,52,>40,Home
"Feb 21, 2020",vs Memphis,REG,W,117-105,W,-10.5,U,234.0,LAL,2020,54,>40,Home
"Feb 23, 2020",vs Boston,REG,W,114-112,L,-7.5,O,222.5,LAL,2020,55,>40,Home
"Feb 25, 2020",vs New Orleans,REG,W,118-109,W,-7.5,U,239.0,LAL,2020,56,>40,Home
"Mar 3, 2020",vs Philadelphia,REG,W,120-107,W,-12.5,O,219.0,LAL,2020,60,>40,Home
"Mar 6, 2020",vs Milwaukee,REG,W,113-103,W,-1.5,U,228.5,LAL,2020,61,>40,Home
"Mar 10, 2020",vs Brooklyn,REG,L,104-102,L,-12.0,U,226.0,LAL,2020,63,>40,Home
"Jul 30, 2020",vs LA Clippers,REG,W,103-101,L,-4.0,U,220.0,LAL,2020,64,>40,Home
"Aug 5, 2020",vs Oklahoma City,REG,L,105-86,L,-5.5,U,218.0,LAL,2020,67,>40,Home
"Aug 10, 2020",vs Denver,REG,W,124-121,L,-5.0,O,223.5,LAL,2020,70,>40,Home
"Aug 13, 2020",vs Sacramento,REG,L,136-122,L,-3.5,O,222.5,LAL,2020,71,>40,Home
"Aug 18, 2020",vs Portland,PST,L,100-93,L,-6.5,U,234.0,LAL,2020,72,>40,Home
"Aug 20, 2020",vs Portland,PST,W,111-88,W,-7.0,U,230.0,LAL,2020,73,>40,Home
"Aug 29, 2020",vs Portland,PST,W,131-122,L,-13.5,O,223.0,LAL,2020,76,>40,Home
"Sep 4, 2020",vs Houston,PST,L,112-97,L,-6.5,U,227.0,LAL,2020,77,>40,Home
"Sep 6, 2020",vs Houston,PST,W,117-109,W,-5.5,O,223.0,LAL,2020,78,>40,Home
"Sep 12, 2020",vs Houston,PST,W,119-96,W,-6.5,U,218.0,LAL,2020,81,>40,Home
"Sep 18, 2020",vs Denver,PST,W,126-114,W,-7.0,O,210.5,LAL,2020,82,>40,Home
"Sep 20, 2020",vs Denver,PST,W,105-103,L,-7.5,U,215.5,LAL,2020,83,>40,Home
"Sep 26, 2020",vs Denver,PST,W,117-107,W,-5.0,O,216.5,LAL,2020,86,>40,Home
"Sep 30, 2020",vs Miami,PST,W,116-98,W,-4.5,U,217.5,LAL,2020,87,>40,Home
"Oct 2, 2020",vs Miami,PST,W,124-114,L,-10.5,O,216.5,LAL,2020,88,>40,Home
"Oct 9, 2020",vs Miami,PST,L,111-108,L,-7.5,O,215.5,LAL,2020,91,>40,Home
"Oct 25, 2019",vs Chicago,REG,L,110-102,L,2.0,U,224.0,MEM,2020,2,<=10,Home
"Oct 27, 2019",vs Brooklyn,REG,W,134-133,W,4.0,O,225.0,MEM,2020,3,<=10,Home
"Nov 2, 2019",vs Phoenix,REG,L,114-105,L,3.0,U,221.5,MEM,2020,5,<=10,Home
"Nov 4, 2019",vs Houston,REG,L,107-100,L,6.0,U,230.0,MEM,2020,6,<=10,Home
"Nov 6, 2019",vs Minnesota,REG,W,137-121,W,3.5,O,224.5,MEM,2020,7,<=10,Home
"Nov 9, 2019",vs Dallas,REG,L,138-122,L,5.5,O,222.5,MEM,2020,9,<=10,Home
"Nov 15, 2019",vs Utah,REG,W,107-106,W,7.5,U,215.0,MEM,2020,12,<=25,Home
"Nov 17, 2019",vs Denver,REG,L,131-114,L,6.5,O,215.0,MEM,2020,13,<=25,Home
"Nov 19, 2019",vs Golden State,REG,L,114-95,L,-6.5,U,222.0,MEM,2020,14,<=25,Home
"Nov 23, 2019",vs LA Lakers,REG,L,109-108,W,8.0,U,225.5,MEM,2020,15,<=25,Home
"Nov 27, 2019",vs LA Clippers,REG,L,121-119,W,6.0,O,227.0,MEM,2020,17,<=25,Home
"Nov 29, 2019",vs Utah,REG,L,103-94,L,7.0,U,223.0,MEM,2020,18,<=25,Home
"Dec 2, 2019",vs Indiana,REG,L,117-104,L,9.5,O,217.0,MEM,2020,20,<=25,Home
"Dec 13, 2019",vs Milwaukee,REG,L,127-114,L,12.5,O,230.0,MEM,2020,25,<=25,Home
"Dec 14, 2019",vs Washington,REG,W,128-111,W,-1.5,O,237.0,MEM,2020,26,<=40,Home
"Dec 16, 2019",vs Miami,REG,W,118-111,W,3.0,O,217.5,MEM,2020,27,<=40,Home
"Dec 21, 2019",vs Sacramento,REG,W,119-115,W,2.0,O,221.5,MEM,2020,30,<=40,Home
"Dec 23, 2019",vs San Antonio,REG,L,145-115,L,1.0,O,227.0,MEM,2020,31,<=40,Home
"Dec 29, 2019",vs Charlotte,REG,W,117-104,W,-2.5,O,219.5,MEM,2020,34,<=40,Home
"Jan 7, 2020",vs Minnesota,REG,W,119-112,W,-4.5,O,228.0,MEM,2020,38,<=40,Home
"Jan 10, 2020",vs San Antonio,REG,W,134-121,W,1.0,O,231.5,MEM,2020,39,<=40,Home
"Jan 12, 2020",vs Golden State,REG,W,122-102,W,-6.5,U,226.0,MEM,2020,40,<=40,Home
"Jan 14, 2020",vs Houston,REG,W,121-110,W,4.5,U,240.5,MEM,2020,41,>40,Home
"Jan 17, 2020",vs Cleveland,REG,W,113-109,L,-9.0,U,230.0,MEM,2020,42,>40,Home
"Jan 20, 2020",vs New Orleans,REG,L,126-116,L,-3.0,P,242.0,MEM,2020,43,>40,Home
"Jan 26, 2020",vs Phoenix,REG,W,114-109,W,-2.0,U,229.5,MEM,2020,46,>40,Home
"Jan 28, 2020",vs Denver,REG,W,104-96,W,-1.0,U,223.5,MEM,2020,47,>40,Home
"Feb 3, 2020",vs Detroit,REG,W,96-82,W,-9.0,U,223.5,MEM,2020,50,>40,Home
"Feb 12, 2020",vs Portland,REG,W,111-104,W,-3.5,U,235.0,MEM,2020,54,>40,Home
"Feb 28, 2020",vs Sacramento,REG,L,104-101,L,-2.5,U,227.0,MEM,2020,59,>40,Home
"Feb 29, 2020",vs LA Lakers,REG,W,105-88,W,11.0,U,228.5,MEM,2020,60,>40,Home
"Mar 7, 2020",vs Atlanta,REG,W,118-101,W,-6.0,U,235.0,MEM,2020,64,>40,Home
"Mar 10, 2020",vs Orlando,REG,L,120-115,L,-2.0,O,218.5,MEM,2020,65,>40,Home
"Aug 2, 2020",vs San Antonio,REG,L,108-106,L,-3.0,U,236.0,MEM,2020,67,>40,Home
"Aug 7, 2020",vs Oklahoma City,REG,W,121-92,W,3.0,U,220.0,MEM,2020,70,>40,Home
"Aug 11, 2020",vs Boston,REG,L,122-107,L,4.5,U,230.0,MEM,2020,72,>40,Home
"Aug 13, 2020",vs Milwaukee,REG,W,119-106,W,-4.0,U,231.0,MEM,2020,73,>40,Home
"Oct 23, 2019",vs Memphis,REG,W,120-101,W,-6.5,O,213.5,MIA,2020,1,<=10,Home
"Oct 29, 2019",vs Atlanta,REG,W,112-97,W,-8.5,U,223.0,MIA,2020,4,<=10,Home
"Nov 3, 2019",vs Houston,REG,W,129-100,W,3.0,U,233.5,MIA,2020,6,<=10,Home
"Nov 12, 2019",vs Detroit,REG,W,117-108,P,-9.0,O,214.5,MIA,2020,10,<=10,Home
"Nov 16, 2019",vs New Orleans,REG,W,109-94,W,-8.0,U,226.5,MIA,2020,12,<=25,Home
"Nov 20, 2019",vs Cleveland,REG,W,124-100,W,-9.5,O,213.5,MIA,2020,13,<=25,Home
"Nov 25, 2019",vs Charlotte,REG,W,117-100,W,-10.5,O,212.5,MIA,2020,16,<=25,Home
"Nov 29, 2019",vs Golden State,REG,W,122-105,W,-11.5,O,209.0,MIA,2020,18,<=25,Home
"Dec 6, 2019",vs Washington,REG,W,112-103,L,-9.5,U,228.5,MIA,2020,22,<=25,Home
"Dec 8, 2019",vs Chicago,REG,W,110-105,L,-7.0,O,210.0,MIA,2020,23,<=25,Home
"Dec 10, 2019",vs Atlanta,REG,W,135-121,W,-8.0,O,218.5,MIA,2020,24,<=25,Home
"Dec 13, 2019",vs LA Lakers,REG,L,113-110,W,5.5,O,212.0,MIA,2020,25,<=25,Home
"Dec 20, 2019",vs New York,REG,W,129-114,W,-9.0,O,216.5,MIA,2020,29,<=40,Home
"Dec 23, 2019",vs Utah,REG,W,107-104,L,-4.5,U,213.5,MIA,2020,30,<=40,Home
"Dec 27, 2019",vs Indiana,REG,W,113-112,L,-5.0,O,211.0,MIA,2020,31,<=40,Home
"Dec 28, 2019",vs Philadelphia,REG,W,117-116,L,-1.5,O,211.0,MIA,2020,32,<=40,Home
"Jan 2, 2020",vs Toronto,REG,W,84-76,W,-5.5,U,214.0,MIA,2020,34,<=40,Home
"Jan 5, 2020",vs Portland,REG,W,122-111,W,-5.0,O,215.5,MIA,2020,36,<=40,Home
"Jan 15, 2020",vs San Antonio,REG,W,106-100,W,-5.0,U,219.5,MIA,2020,40,<=40,Home
"Jan 20, 2020",vs Sacramento,REG,W,118-113,W,-3.5,O,221.0,MIA,2020,43,>40,Home
"Jan 22, 2020",vs Washington,REG,W,134-129,L,-10.0,O,229.0,MIA,2020,44,>40,Home
"Jan 24, 2020",vs LA Clippers,REG,L,122-117,L,2.0,O,219.0,MIA,2020,45,>40,Home
"Jan 27, 2020",vs Orlando,REG,W,113-92,W,-6.5,U,208.5,MIA,2020,46,>40,Home
"Jan 28, 2020",vs Boston,REG,L,109-101,L,-1.5,U,218.5,MIA,2020,47,>40,Home
"Feb 3, 2020",vs Philadelphia,REG,W,137-106,W,-2.5,O,211.0,MIA,2020,49,>40,Home
"Feb 22, 2020",vs Cleveland,REG,W,124-105,W,-13.0,O,222.0,MIA,2020,56,>40,Home
"Feb 26, 2020",vs Minnesota,REG,L,129-126,L,-12.0,O,234.5,MIA,2020,58,>40,Home
"Feb 28, 2020",vs Dallas,REG,W,126-118,W,-2.5,O,228.5,MIA,2020,59,>40,Home
"Feb 29, 2020",vs Brooklyn,REG,W,116-113,L,-7.5,O,219.5,MIA,2020,60,>40,Home
"Mar 2, 2020",vs Milwaukee,REG,W,105-89,W,5.0,U,227.5,MIA,2020,61,>40,Home
"Mar 4, 2020",vs Orlando,REG,W,116-113,L,-6.5,O,218.5,MIA,2020,62,>40,Home
"Mar 11, 2020",vs Charlotte,REG,L,109-98,L,-11.0,O,206.5,MIA,2020,65,>40,Home
"Aug 3, 2020",vs Toronto,REG,L,107-103,L,2.5,U,222.0,MIA,2020,67,>40,Home
"Aug 4, 2020",vs Boston,REG,W,112-106,W,5.0,P,218.0,MIA,2020,68,>40,Home
"Aug 8, 2020",vs Phoenix,REG,L,119-112,L,4.0,O,225.5,MIA,2020,70,>40,Home
"Aug 10, 2020",vs Indiana,REG,W,114-92,W,-4.0,U,223.5,MIA,2020,71,>40,Home
"Aug 22, 2020",vs Indiana,PST,W,124-115,W,-5.0,O,213.5,MIA,2020,76,>40,Home
"Aug 24, 2020",vs Indiana,PST,W,99-87,W,-6.5,U,217.5,MIA,2020,77,>40,Home
"Sep 4, 2020",vs Milwaukee,PST,W,115-100,W,5.0,U,222.0,MIA,2020,80,>40,Home
"Sep 6, 2020",vs Milwaukee,PST,L,118-115,L,2.0,O,219.5,MIA,2020,81,>40,Home
"Sep 19, 2020",vs Boston,PST,L,117-106,L,3.5,O,208.5,MIA,2020,85,>40,Home
"Sep 23, 2020",vs Boston,PST,W,112-109,W,3.5,O,212.0,MIA,2020,86,>40,Home
"Sep 27, 2020",vs Boston,PST,W,125-113,W,3.0,O,215.5,MIA,2020,88,>40,Home
"Oct 4, 2020",vs LA Lakers,PST,W,115-104,W,9.5,U,219.5,MIA,2020,91,>40,Home
"Oct 6, 2020",vs LA Lakers,PST,L,102-96,W,7.5,U,218.0,MIA,2020,92,>40,Home
"Oct 11, 2020",vs LA Lakers,PST,L,106-93,L,5.5,U,215.0,MIA,2020,94,>40,Home
"Oct 26, 2019",vs Miami,REG,L,131-126,L,-11.5,O,222.5,MIL,2020,2,<=10,Home
"Oct 28, 2019",vs Cleveland,REG,W,129-112,W,-15.5,O,224.5,MIL,2020,3,<=10,Home
"Nov 2, 2019",vs Toronto,REG,W,115-105,W,-6.5,U,227.0,MIL,2020,6,<=10,Home
"Nov 14, 2019",vs Chicago,REG,W,124-115,L,-11.5,O,229.0,MIL,2020,11,<=25,Home
"Nov 21, 2019",vs Portland,REG,W,137-129,L,-14.0,O,228.5,MIL,2020,15,<=25,Home
"Nov 23, 2019",vs Detroit,REG,W,104-90,W,-13.0,U,225.5,MIL,2020,16,<=25,Home
"Nov 25, 2019",vs Utah,REG,W,122-118,L,-9.0,O,226.5,MIL,2020,17,<=25,Home
"Nov 27, 2019",vs Atlanta,REG,W,111-102,L,-14.5,U,240.0,MIL,2020,18,<=25,Home
"Nov 30, 2019",vs Charlotte,REG,W,137-96,W,-14.0,O,225.0,MIL,2020,20,<=25,Home
"Dec 2, 2019",vs New York,REG,W,132-88,W,-17.0,U,222.5,MIL,2020,21,<=25,Home
"Dec 6, 2019",vs LA Clippers,REG,W,119-91,W,-4.5,U,233.0,MIL,2020,23,<=25,Home
"Dec 9, 2019",vs Orlando,REG,W,110-101,L,-13.0,U,217.5,MIL,2020,24,<=25,Home
"Dec 11, 2019",vs New Orleans,REG,W,127-112,W,-9.5,O,233.0,MIL,2020,25,<=25,Home
"Dec 14, 2019",vs Cleveland,REG,W,125-108,W,-14.5,O,223.5,MIL,2020,27,<=40,Home
"Dec 16, 2019",vs Dallas,REG,L,120-116,L,-10.5,O,227.0,MIL,2020,28,<=40,Home
"Dec 19, 2019",vs LA Lakers,REG,W,111-104,W,-3.5,U,227.0,MIL,2020,29,<=40,Home
"Dec 22, 2019",vs Indiana,REG,W,117-89,W,-8.0,U,221.0,MIL,2020,31,<=40,Home
"Dec 28, 2019",vs Orlando,REG,W,111-100,W,-6.0,U,216.5,MIL,2020,34,<=40,Home
"Jan 1, 2020",vs Minnesota,REG,W,106-104,L,-18.0,U,220.5,MIL,2020,36,<=40,Home
"Jan 4, 2020",vs San Antonio,REG,W,127-118,L,-12.0,O,228.5,MIL,2020,37,<=40,Home
"Jan 14, 2020",vs New York,REG,W,128-102,W,-16.5,P,230.0,MIL,2020,42,>40,Home
"Jan 16, 2020",vs Boston,REG,W,128-123,L,-11.0,O,227.5,MIL,2020,43,>40,Home
"Jan 20, 2020",vs Chicago,REG,W,111-98,L,-15.5,U,225.5,MIL,2020,45,>40,Home
"Jan 28, 2020",vs Washington,REG,W,151-131,W,-11.5,O,241.0,MIL,2020,47,>40,Home
"Jan 31, 2020",vs Denver,REG,L,127-115,L,-13.0,O,226.0,MIL,2020,48,>40,Home
"Feb 2, 2020",vs Phoenix,REG,W,129-108,W,-12.5,O,233.5,MIL,2020,49,>40,Home
"Feb 6, 2020",vs Philadelphia,REG,W,112-101,W,-9.0,U,228.0,MIL,2020,51,>40,Home
"Feb 10, 2020",vs Sacramento,REG,W,123-111,W,-10.0,O,229.5,MIL,2020,53,>40,Home
"Feb 22, 2020",vs Philadelphia,REG,W,119-98,W,-9.5,U,227.5,MIL,2020,56,>40,Home
"Feb 28, 2020",vs Oklahoma City,REG,W,133-86,W,-10.0,U,227.0,MIL,2020,59,>40,Home
"Mar 4, 2020",vs Indiana,REG,W,119-100,W,-11.0,U,220.5,MIL,2020,62,>40,Home
"Jul 31, 2020",vs Boston,REG,W,119-112,W,-3.5,O,221.0,MIL,2020,66,>40,Home
"Aug 4, 2020",vs Brooklyn,REG,L,119-116,L,-19.0,O,230.5,MIL,2020,68,>40,Home
"Aug 6, 2020",vs Miami,REG,W,130-116,W,-9.5,O,223.5,MIL,2020,69,>40,Home
"Aug 10, 2020",vs Toronto,REG,L,114-106,L,-5.5,U,228.0,MIL,2020,71,>40,Home
"Aug 18, 2020",vs Orlando,PST,L,122-110,L,-14.0,O,225.5,MIL,2020,74,>40,Home
"Aug 20, 2020",vs Orlando,PST,W,111-96,W,-13.0,U,228.5,MIL,2020,75,>40,Home
"Aug 29, 2020",vs Orlando,PST,W,118-104,W,-13.5,U,224.5,MIL,2020,78,>40,Home
"Aug 31, 2020",vs Miami,PST,L,115-104,L,-5.0,U,223.5,MIL,2020,79,>40,Home
"Sep 2, 2020",vs Miami,PST,L,116-114,L,-5.5,O,223.5,MIL,2020,80,>40,Home
"Sep 8, 2020",vs Miami,PST,L,103-94,L,5.5,U,220.0,MIL,2020,83,>40,Home
"Oct 27, 2019",vs Miami,REG,W,116-109,P,-7.0,O,224.5,MIN,2020,3,<=10,Home
"Nov 4, 2019",vs Milwaukee,REG,L,134-106,L,7.5,O,230.0,MIN,2020,6,<=10,Home
"Nov 8, 2019",vs Golden State,REG,W,125-119,L,-11.5,O,229.0,MIN,2020,8,<=10,Home
"Nov 10, 2019",vs Denver,REG,L,100-98,W,3.5,U,219.0,MIN,2020,9,<=10,Home
"Nov 13, 2019",vs San Antonio,REG,W,129-114,W,-1.5,O,228.0,MIN,2020,11,<=25,Home
"Nov 15, 2019",vs Washington,REG,L,137-116,L,-5.5,O,239.0,MIN,2020,12,<=25,Home
"Nov 16, 2019",vs Houston,REG,L,125-105,L,-2.5,U,230.5,MIN,2020,13,<=25,Home
"Nov 20, 2019",vs Utah,REG,L,103-95,L,3.0,U,223.0,MIN,2020,15,<=25,Home
"Nov 23, 2019",vs Phoenix,REG,L,100-98,L,-4.5,U,234.5,MIN,2020,16,<=25,Home
"Dec 1, 2019",vs Memphis,REG,L,115-107,L,-12.0,U,231.5,MIN,2020,19,<=25,Home
"Dec 11, 2019",vs Utah,REG,L,127-116,L,-1.0,O,220.5,MIN,2020,24,<=25,Home
"Dec 13, 2019",vs LA Clippers,REG,L,124-117,L,4.5,O,228.5,MIN,2020,25,<=25,Home
"Dec 18, 2019",vs New Orleans,REG,L,107-99,L,-3.5,U,230.0,MIN,2020,26,<=40,Home
"Dec 28, 2019",vs Cleveland,REG,L,94-88,L,-6.5,U,217.0,MIN,2020,31,<=40,Home
"Dec 30, 2019",vs Brooklyn,REG,W,122-115,W,4.5,O,216.5,MIN,2020,32,<=40,Home
"Jan 2, 2020",vs Golden State,REG,W,99-84,W,-2.5,U,211.5,MIN,2020,34,<=40,Home
"Jan 9, 2020",vs Portland,REG,W,116-102,W,1.0,U,224.5,MIN,2020,37,<=40,Home
"Jan 13, 2020",vs Oklahoma City,REG,L,117-104,L,2.0,O,218.0,MIN,2020,39,<=40,Home
"Jan 15, 2020",vs Indiana,REG,L,104-99,L,4.5,U,218.0,MIN,2020,40,<=40,Home
"Jan 18, 2020",vs Toronto,REG,L,122-112,L,4.0,O,224.5,MIN,2020,42,>40,Home
"Jan 20, 2020",vs Denver,REG,L,107-100,L,-3.5,U,221.0,MIN,2020,43,>40,Home
"Jan 24, 2020",vs Houston,REG,L,131-124,L,6.0,O,234.5,MIN,2020,45,>40,Home
"Jan 25, 2020",vs Oklahoma City,REG,L,113-104,L,-2.0,U,226.0,MIN,2020,46,>40,Home
"Jan 27, 2020",vs Sacramento,REG,L,133-129,L,-3.0,O,223.5,MIN,2020,47,>40,Home
"Feb 5, 2020",vs Atlanta,REG,L,127-120,L,-4.5,O,239.0,MIN,2020,50,>40,Home
"Feb 8, 2020",vs LA Clippers,REG,W,142-115,W,10.0,O,232.5,MIN,2020,51,>40,Home
"Feb 12, 2020",vs Charlotte,REG,L,115-108,L,-6.0,U,225.0,MIN,2020,53,>40,Home
"Feb 21, 2020",vs Boston,REG,L,127-117,L,8.5,O,226.0,MIN,2020,54,>40,Home
